conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
"1852854283722690803,Sat Nov 02 23:24:20 +0000 2024,0,Kakorbinmas Baharkam Polri Irjen Pol. Edy Murbowo S.I.K. https://t.co/y5PyPGb6VI. bersama Forkopimda Kulonprogo menyemai benih padi bersama di Nglatek Kelurahan Banaran Kabupaten Kulon Progo Daerah Istimewa Yogyakarta Kamis (31/10). https://t.co/H49FRbwfZ6,1852854283722690803,https://pbs.twimg.com/media/GbapJcLbcAA3F5Z.jpg,,in,""Medan Jaya , Ipuh , Mukomuko"",0,0,0,https://x.com/POLSEKMMS2022/status/1852854283722690803,1589490472627896320,POLSEKMMS2022"
"1852854106047779260,Sat Nov 02 23:23:37 +0000 2024,0,Presiden Partai Buruh Said Iqbal mengapresiasi Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/y5PyPGb6VI. membuka ruang dialog bersama di Mabes Polri Jakarta Selatan Jumat (1/11). https://t.co/tWE3GP1nfq,1852854106047779260,https://pbs.twimg.com/media/Gbao_JbaAAAg6cP.jpg,,in,""Medan Jaya , Ipuh , Mukomuko"",0,0,0,https://x.com/POLSEKMMS2022/status/1852854106047779260,1589490472627896320,POLSEKMMS2022"
1852699250532167690,Sat Nov 02 23:23:03 +0000 2024,0,@DivHumas_Polri Oknum wakapolres gimana,1852853960874529123,,DivHumas_Polri,in,,0,0,0,https://x.com/RSurono1/status/1852853960874529123,1446465600163762179,RSurono1
1852853825444675919,Sat Nov 02 23:22:31 +0000 2024,2,Ini Pemerintah atau Tiran sih? @kempanrb @DivHumas_Polri #indonesiadaruratakhlak,1852853825444675919,,,in,,0,0,0,https://x.com/KEEPdaFAITHguy/status/1852853825444675919,1803588342791180288,KEEPdaFAITHguy
"1852853782775988569,Sat Nov 02 23:22:20 +0000 2024,0,Sobat Polri pemerintah telah melakukan upaya pemblokiran terhadap 849.067 konten perjudian online ataupun kegiatan fasilitas transaksi perjudian. https://t.co/y3sgjQ3FCE,1852853782775988569,https://pbs.twimg.com/media/GbaosTrbkAAX3UB.jpg,,in,""Medan Jaya , Ipuh , Mukomuko"",0,0,0,https://x.com/POLSEKMMS2022/status/1852853782775988569,1589490472627896320,POLSEKMMS2022"
1852544161616203871,Sat Nov 02 23:22:16 +0000 2024,0,@reuspector @DivHumas_Polri Ah bener gimik,1852853766640517529,,mashalievre,tr,,0,0,0,https://x.com/mzpuddingg/status/1852853766640517529,3182375941,mzpuddingg
1852853679365480837,Sat Nov 02 23:21:56 +0000 2024,14,No VIRAL NO JUSTICE Persetubuhan 2 anak perempuan yang sudah dilaporkan tapi tidak ada tindak lanjut dari @DivHumas_Polri . Bagaimana Pak @ListyoSigitP anda memimpin institusi Bapak ? Ini BIADAB BANGET kalo ga diekspos gini kayaknya ga bakal diproses https://t.co/LW12yip6S6,1852853679365480837,https://pbs.twimg.com/ext_tw_video_thumb/1852853530245443584/pu/img/PgdSuQiZu_1HLRtQ.jpg,,in,,0,1,4,https://x.com/OxLaMasia/status/1852853679365480837,1839792898520547329,OxLaMasia
1852699250532167690,Sat Nov 02 23:21:21 +0000 2024,0,@Rizieqedan69 @DivHumas_Polri Nanti ga ada kerjaan lagi doong,1852853535890882921,,Rizieqedan69,in,Jakarta,0,1,0,https://x.com/jhony_sugito/status/1852853535890882921,763568589190279168,jhony_sugito
1852544161616203871,Sat Nov 02 23:21:18 +0000 2024,0,@DivHumas_Polri Ah yg bener,1852853520279675162,,DivHumas_Polri,in,,0,0,0,https://x.com/mzpuddingg/status/1852853520279675162,3182375941,mzpuddingg
"1852699250532167690,Sat Nov 02 23:21:13 +0000 2024,0,""@DivHumas_Polri Judi online ini sudah diributin sejak tahun lalu lha kenapa baru sekarang koar2 tentang penindasannya? "",1852853500230926679,,DivHumas_Polri,in,""Tangerang, Indonesia"",0,0,0,https://x.com/Soter_66/status/1852853500230926679,2510286312,Soter_66"
"1852544161616203871,Sat Nov 02 23:21:03 +0000 2024,0,@DivHumas_Polri Yg mana yg diblokir? Ini masih bisa dibuka? Coba cari di google pakai site:id slot Masih banyak yg bisa dibuka. Apakah blokir cuma omon2 saja? https://t.co/psgMhS7Riu,1852853459869131251,https://pbs.twimg.com/media/GbaoZw5aIAAeFSs.jpg,DivHumas_Polri,in,""Jawa Timur, Indonesia"",0,0,0,https://x.com/slametbinmulyo/status/1852853459869131251,1588535472459898881,slametbinmulyo"
"1852853402696638702,Sat Nov 02 23:20:50 +0000 2024,0,Polri membuka penerimaan Bintara Kompetensi Khusus (Bakomsus) bidang Pertanian Perikanan Peternakan Gizi dan Kesehatan Masyarakat. Pendaftaran dan informasi lebih lanjut melalui https://t.co/hbuvsglo9t atau kunjungi Polda/Polres terdekat. https://t.co/nvwpafKw12,1852853402696638702,https://pbs.twimg.com/media/GbaoWI-b0AAyqhe.jpg,,in,""Medan Jaya , Ipuh , Mukomuko"",0,0,0,https://x.com/POLSEKMMS2022/status/1852853402696638702,1589490472627896320,POLSEKMMS2022"
"1852488441344467373,Sat Nov 02 23:20:39 +0000 2024,0,@pureblood_4ever Perlu di perjelas oleh POLRI ..maksud statemen nya,1852853356668326120,,pureblood_4ever,in,""Jakarta Pusat, DKI Jakarta"",0,0,0,https://x.com/wbbudiono357/status/1852853356668326120,1823367307722448896,wbbudiono357"
"1852634774344753597,Sat Nov 02 23:20:35 +0000 2024,0,@susipudjiastuti @prabowo @ListyoSigitP @DivHumas_Polri Masih banyak mungkin blokar blokir cuma omon2 saja https://t.co/YzdaKz5X0h,1852853341744996841,https://pbs.twimg.com/media/GbaoS20aAAEoBhV.jpg,susipudjiastuti,in,""Jawa Timur, Indonesia"",0,0,0,https://x.com/slametbinmulyo/status/1852853341744996841,1588535472459898881,slametbinmulyo"
1853121025644655086,Sun Nov 03 23:59:06 +0000 2024,1,@Lone_Lynx__ @prabowo @ListyoSigitP @setkabgoid @LAPOR1708 @DivHumas_Polri tolong tuh pak ditindak lanjutin laporan masyarakat,1853225420482838965,,Lone_Lynx__,in,,0,0,0,https://x.com/Ter_Us_Ir/status/1853225420482838965,1794595272682803201,Ter_Us_Ir
1852938720585851186,Sun Nov 03 23:59:03 +0000 2024,0,@joncwn Muak liat yang beginian lagi lagi seragam coklat pak @ListyoSigitP @DivHumas_Polri tolong lah pak anggota arogan apalagi main pukul rakyat begini ga usah dipiara benar kata prabowo...banyak rakyat yg baik yg mau sungguh2 ngabdi buat negara yg sampah begini copot dan pecat aj,1853225407677616504,,joncwn,in,,0,0,0,https://x.com/HukumanSosial/status/1853225407677616504,1813412207805493249,HukumanSosial
1852985394742386753,Sun Nov 03 23:58:27 +0000 2024,2,@StefanAntonio__ @DivHumas_Polri Gw dukung penuh klu ini benar semoga Judol hilang dr muke bumi Indonesia️🇲🇨,1853225259136319902,,StefanAntonio__,in,Bogor Indonesia,0,0,0,https://x.com/MaliqRidwane/status/1853225259136319902,2574046178,MaliqRidwane
"1853225127338790996,Sun Nov 03 23:57:57 +0000 2024,0,Berdasarkan Peraturan Pemerintah (PP) Nomor 60 Tahun 2016 tentang Penerimaan Negara Bukan Pajak (PNBP) di lingkungan Polri biaya penerbitan Surat Keterangan Catatan Kepolisian (SKCK) adalah sebesar Rp30.000 - . #SKCK #yanlik #polrestrenggalek #polrestrenggalekaman,1853225130484539794,,Pol_Bendungan,in,""Bendungan, Indonesia"",0,0,0,https://x.com/Pol_Bendungan/status/1853225130484539794,1403607583252914178,Pol_Bendungan"
"1853224837227204879,Sun Nov 03 23:56:47 +0000 2024,2,"" Operasi Mantap Praja Agung 2024 Polres Jembrana Hormati Perbedaan Pilihan Utamakan Persaudaraan dan Jaga Suasana Aman @DivHumas_Polri @polda_bali #polresjembranamulia #polresjembrana #opsmantapprajaagung2024 #pengamananpemilukada2024 #poldabali #humaspoldabali https://t.co/RM1rTS5xxj"",1853224837227204879,https://pbs.twimg.com/media/Gbf6KvvasAA0aAy.jpg,,in,""Jembrana, Bali"",0,0,0,https://x.com/polresjembrana/status/1853224837227204879,4863077292,polresjembrana"
1853077468191842439,Sun Nov 03 23:55:25 +0000 2024,0,@dhemit_is_back @DivHumas_Polri Kejaksaan/KPK bisa melakukan sesuatu yg lucu niy! Wkwkwk Mentri pertama wowo yg ditangkap sebelum 100 hari!,1853224493361385499,,dhemit_is_back,in,,0,0,0,https://x.com/CharlesBerklay/status/1853224493361385499,1253530246554374144,CharlesBerklay
1853224120298987698,Sun Nov 03 23:53:56 +0000 2024,0,Iki lho pak gak usah slidik Sono sini pak @DivHumas_Polri .. tekok wong Iki paham,1853224120298987698,,,in,indonesia,0,0,0,https://x.com/Asu_mlumah/status/1853224120298987698,1680919451640930306,Asu_mlumah
1853223775225196647,Sun Nov 03 23:52:33 +0000 2024,0,Halo sobat semuanya Ini dia persyaratan yang harus dibawa saat permohonan SKCK baru dan atau Perpanjangan SKCK. Berdasarkan Peraturan Pemerintah (PP) Nomor 60 Tahun 2016 tentang Penerimaan Negara Bukan Pajak (PNBP) di lingkungan Polri https://t.co/ZBuu48yfAf,1853223775225196647,https://pbs.twimg.com/media/Gbf5M51bYAAaqK3.jpg,,in,,0,0,0,https://x.com/DongkoSolid/status/1853223775225196647,1834597171100037120,DongkoSolid
"1852865358040068334,Sun Nov 03 23:51:50 +0000 2024,0,@rizqipurnamaku @injeunithread @PTSDsurvivor18 @csi_wulan @ahriesonta @DivHumas_Polri @dtmthv @CCICPolri @SoundOfYogi Apa harus viral dulu ya ? Baru di tanggepin laporannya .. Mengcapekkk ..,1853223592429056505,,rizqipurnamaku,in,""Kota Cirebon, Jawa Barat"",0,0,0,https://x.com/chandrapirda/status/1853223592429056505,34202451,chandrapirda"
1853077468191842439,Sun Nov 03 23:50:38 +0000 2024,0,@dhemit_is_back @DivHumas_Polri Gak bakalan berani budi ari punya kartu as mulyono bisa ketar ketir tuh mulyono kalo budi ari ketangkep makanya kemarin data bocor si mulyono bodoh amat,1853223292792127897,,dhemit_is_back,in,,0,0,0,https://x.com/racunshope82401/status/1853223292792127897,1836746390653018112,racunshope82401
1852733702570455412,Sun Nov 03 23:50:30 +0000 2024,1,@Jayabay19479190 Mungkin alangkah tepatnya jika POLRI kembali dibawah panglima TNI jadi satu komando seperti dulu. Jika POLRI dibawah presiden seperti saat inilah jadinya. Jangan- jangan POLRI dibawah presiden secara tidak langsung digunakan untuk penguasa.,1853223257434124674,,Jayabay19479190,in,,0,1,0,https://x.com/gusniar_ranum/status/1853223257434124674,1383789790529605643,gusniar_ranum
"1853223169311850606,Sun Nov 03 23:50:09 +0000 2024,0,Punten Gmn sih psikology saat rekrut perwira ini Pak? @ahriesonta @ListyoSigitP @DivHumas_Polri @infoseputapolri @Polripresisi @penerimaanpolri @InfoHumasPolri,1853223169311850606,,,in,""Cengkareng, Indonesia"",0,0,0,https://x.com/gian_gians/status/1853223169311850606,3185922878,gian_gians"
"1852978139284336923,Sun Nov 03 23:49:10 +0000 2024,0,""@Mdy_Asmara1701 Coba donk bapak² @KejaksaanRI @KPK_RI atau @DivHumas_Polri info diatas mungkin bisa ditelusurin "",1853222921084506364,,Ter_Us_Ir,in,,0,0,0,https://x.com/Ter_Us_Ir/status/1853222921084506364,1794595272682803201,Ter_Us_Ir"
1852723852067139788,Sun Nov 03 23:46:12 +0000 2024,0,@goalzzo @AdiArianto078 @Mdy_Asmara1701 Lohhh kan postingan si Adi Ariyanto sdh jelas mengatakan pajak itu haram. Makanya gak perlu aja pajak biar aja negara cari duit dari cara lain. Dan gak perlu gaji TNI Polri sekolah gratis gak perlu ada puskesmas BLT subsidi bahan bakar.,1853222174108307964,,goalzzo,in,Jakarta,0,1,0,https://x.com/Droendroen/status/1853222174108307964,1111278439,Droendroen
1853222071314395375,Sun Nov 03 23:45:47 +0000 2024,0,____ TERNYATA POLISI YANG BIANG KEROK NYA KENAPA FIRLY BAHURI TIDAK DI TAHAN... penegak hukum pelanggar hukum .. @prabowo @Puspen_TNI @DivHumas_Polri,1853222071314395375,,,in,indonesia,0,0,0,https://x.com/ajubaidisy/status/1853222071314395375,231457274,ajubaidisy
"1853077468191842439,Sun Nov 03 23:45:41 +0000 2024,0,""@dhemit_is_back @DivHumas_Polri Ayo bapak2 aparat bersihin itu antek2 judol bisa yok bisa "",1853222046790283491,,dhemit_is_back,in,semarang,0,0,0,https://x.com/galihpaknethole/status/1853222046790283491,492190276,galihpaknethole"
1853221876631568404,Sun Nov 03 23:45:01 +0000 2024,0,Bgmn nasib para Artis/Influencer yg merekomendasikan situs JUDOL? @DivHumas_Polri @ListyoSigitP @prabowo @kemkominfo,1853221876631568404,,,in,,0,0,0,https://x.com/lambing9/status/1853221876631568404,507047404,lambing9
"1853221495662948431,Sun Nov 03 23:43:30 +0000 2024,1,Demi menjaga situasi kamtibmas di wilayah hukum polres Tambrauw selamat mendekati pikada anggota polres Tambrauw bersama bko brimob melaksanakan patroli dialogis rutin di wilayah hukum polres Tambrauw. @DivHumas_Polri @humas_poldaPB https://t.co/4dCm0qt1a0,1853221495662948431,https://pbs.twimg.com/media/Gbf3IPbbkAAekcM.jpg,,in,""Papua Barat, Indonesia"",0,0,0,https://x.com/humasrestambrau/status/1853221495662948431,1590369717591871488,humasrestambrau"
1852918765652210064,Sun Nov 03 23:41:41 +0000 2024,0,@intinyadeh @DivHumas_Polri bubarin aja dah nih instansi.,1853221037456109828,,intinyadeh,in,Indonesia,0,0,0,https://x.com/usaqii_/status/1853221037456109828,1508281120349368330,usaqii_
"1853220877992874071,Sun Nov 03 23:41:03 +0000 2024,0,Polda Jateng Buka Pendaftaran Bakomsus Bintara Polri - https://t.co/zANaniEoGU https://t.co/X2xTBR5YLA,1853220877992874071,https://pbs.twimg.com/media/Gbf2kTnaQAAWfRD.jpg,,in,""Bukit Sari Raya D2,  Semarang"",0,0,0,https://x.com/JatengPos/status/1853220877992874071,596453732,JatengPos"
1852544161616203871,Sun Nov 03 23:40:51 +0000 2024,0,@DivHumas_Polri Judi online barang bukti offline (uang tunai)...polisi ohh polisi ...kalau ada uang tunai itu bukan online tapi judi koprok atau judi sabung ayam polisi...,1853220827568980099,,DivHumas_Polri,in,,0,0,0,https://x.com/bibim_bim/status/1853220827568980099,2698372490,bibim_bim
"1853220763236810783,Sun Nov 03 23:40:48 +0000 2024,0,Berdasarkan Peraturan Pemerintah (PP) Nomor 60 Tahun 2016 tentang Penerimaan Negara Bukan Pajak (PNBP) di lingkungan Polri biaya penerbitan Surat Keterangan Catatan Kepolisian (SKCK) adalah sebesar Rp30.000 - . #SKCK #yanlik #polrestrenggalek #polrestrenggalekaman,1853220816475099537,,PolsekDurenan,in,""Polsek Durenan "",0,0,0,https://x.com/PolsekDurenan/status/1853220816475099537,877663189009289216,PolsekDurenan"
1853220401704570912,Sun Nov 03 23:39:09 +0000 2024,3553,Saham bodong a/n ojek online Menang tender pengadaan senjata Polri....koq bisa https://t.co/BLgcD4ZA16,1853220401704570912,https://pbs.twimg.com/ext_tw_video_thumb/1853220274147311616/pu/img/Z9aCtJYzWj_-BD_j.jpg,,in,Indonesia,45,107,1596,https://x.com/yaniarsim/status/1853220401704570912,929287558281830400,yaniarsim
1852544161616203871,Sun Nov 03 23:38:15 +0000 2024,0,@DivHumas_Polri Lah dari dulu ngapain aja pak?,1853220175761600563,,DivHumas_Polri,in,,0,0,0,https://x.com/AhmadAs65014497/status/1853220175761600563,1623302454195650560,AhmadAs65014497
"1852910813474181553,Sun Nov 03 23:37:50 +0000 2024,0,""@kangmirdja @KompasTV @DivHumas_Polri @KejaksaanRI Kalo kejaksaan sih masih ok brani klo polisi kayax nggak deh "",1853220070748721334,,kangmirdja,in,,0,0,0,https://x.com/al3xl331/status/1853220070748721334,1312637678328840192,al3xl331"
1852234828751737201,Sun Nov 03 23:37:20 +0000 2024,0,@BosPurwa @ListyoSigitP @ListyoSigitP @DivHumas_Polri @CCICPolri maluuu bubarin aja instansi ga becus kerja bukti semua udah jelas knp belom ditangkeeep lemaaahhh,1853219943279735239,,BosPurwa,in,,0,0,0,https://x.com/aalifrizky/status/1853219943279735239,439565782,aalifrizky
1852865358040068334,Sun Nov 03 23:37:01 +0000 2024,0,@PTSDsurvivor18 @csi_wulan @ahriesonta @DivHumas_Polri @dtmthv @CCICPolri @SoundOfYogi @DivHumas_Polri polisi ga guna pada pulang aja dah lu,1853219865156538386,,PTSDsurvivor18,in,nowhere,0,0,0,https://x.com/strwb3rryw/status/1853219865156538386,1184622471372136448,strwb3rryw
1852865358040068334,Sun Nov 03 23:34:38 +0000 2024,0,@PTSDsurvivor18 @DivHumas_Polri muka predator anak pedo,1853219264003711337,,PTSDsurvivor18,in,,0,0,0,https://x.com/mwrm10/status/1853219264003711337,610133976,mwrm10
1853219223222513946,Sun Nov 03 23:34:28 +0000 2024,2,Masih kompol apa sudah naik AKBP nih pak bambang @DivHumas_Polri ????,1853219223222513946,,,in,,0,0,1,https://x.com/agungpria1981/status/1853219223222513946,1604366228612452353,agungpria1981
"1853077468191842439,Sun Nov 03 23:34:09 +0000 2024,0,@dhemit_is_back @DivHumas_Polri @DivHumas_Polri masa tunduk sama dia pak ? Ayoo tunjukan taring mu biar di percaya masyarakat lagi,1853219141685219443,,dhemit_is_back,in,""Kuningan "",0,0,0,https://x.com/fulus2025/status/1853219141685219443,1662984442389106688,fulus2025"
1853219040443138290,Sun Nov 03 23:33:45 +0000 2024,0,Yuhuuuuuuu hadir yang mulia @DivHumas_Polri @prabowo pak presiden liat ni anak buah nya.. liat ni pakkkk jelek bgt kelakuannya.,1853219040443138290,,,in,,0,0,0,https://x.com/Meong140929/status/1853219040443138290,1544977372612440064,Meong140929
"1853077468191842439,Sun Nov 03 23:33:04 +0000 2024,1,@Ari_ian @dhemit_is_back @DivHumas_Polri Gatau malu eh apa udh gada urat malu kemaluan masih ada gak ya ? Hahahaha,1853218870871597302,,Ari_ian,in,""Kuningan "",0,0,0,https://x.com/fulus2025/status/1853218870871597302,1662984442389106688,fulus2025"
1852918765652210064,Sun Nov 03 23:32:59 +0000 2024,0,@intinyadeh emang institusi tolol goblok kalian @DivHumas_Polri @CCICPolri,1853218850525036791,,intinyadeh,in,,0,0,0,https://x.com/mwrm10/status/1853218850525036791,610133976,mwrm10
1852544161616203871,Sun Nov 03 23:30:08 +0000 2024,0,@DivHumas_Polri Jngn nangkep kroco2nya z nya bosch tangkep n proses big bosch nya...gx mngkin dia gx tau sepan trjang bawahan nya,1853218133378810290,,DivHumas_Polri,in,,0,0,0,https://x.com/santo52194/status/1853218133378810290,1763763629546209280,santo52194
1853218103418851561,Sun Nov 03 23:30:01 +0000 2024,0,Wujudkan Pemilu Damai. Sinegritas TNI-Polri bersama warga Tespong Tingkat Cooling system Kamtibmas Baros Polsek Baros bangun Sinegritas bersama Babinsa Koramil baros bangun kemitraan Cooling system TNI -Polri bersama warga https://t.co/AjJE3mmnGi,1853218103418851561,,,in,,0,0,0,https://x.com/Polsekbarossmi/status/1853218103418851561,940086585940254721,Polsekbarossmi
1852865358040068334,Sun Nov 03 23:08:15 +0000 2024,0,@PTSDsurvivor18 @csi_wulan @ahriesonta @DivHumas_Polri @dtmthv @CCICPolri @SoundOfYogi @ListyoSigitP kenapa sih anak buahmu kocak² begitu. Tolong dong kerja yg benar,1853212623329989061,,PTSDsurvivor18,in,,0,0,0,https://x.com/Zuari_anzar07/status/1853212623329989061,1634750509868539905,Zuari_anzar07
"1853212357583126634,Sun Nov 03 23:07:11 +0000 2024,0,Satresnarkoba Polres Berau Amankan Pria 19 Tahun dengan Barang Bukti 54 08 Gram Sabu di Sambaliung . . . #polri #divhumas #coolingsystem #poldakaltim #Kaltim #IKN #Ibukotanusantara #Mahakam https://t.co/wtvTv6E234,1853212357583126634,https://pbs.twimg.com/media/Gbfuz2XbUAA6gNb.jpg,,in,""Balikpapan, Indonesia"",0,0,0,https://x.com/Poldakaltim/status/1853212357583126634,226140504,Poldakaltim"
1853077468191842439,Sun Nov 03 23:06:23 +0000 2024,0,@dhemit_is_back @DivHumas_Polri Paling di angetin aja deh ga bakalan di goreng ampe gosong,1853212157263135156,,dhemit_is_back,in,,0,0,0,https://x.com/iwans_setiawan/status/1853212157263135156,283426031,iwans_setiawan
"1853211869697441835,Sun Nov 03 23:05:15 +0000 2024,0,pilkada kaltim serentak 2024 Satu langkah untuk perubahan 27 November 2024 Cek tempat pemungutan suara anda dan jangan lewatkan kesempatan ini! Suara anda mempengaruhi masa depan Provinsi kota atau Kabupaten Kita! . . . #polri #divhumas #coolingsystem #poldakaltim #Kaltim #IKN https://t.co/dd2822jkyy,1853211869697441835,https://pbs.twimg.com/ext_tw_video_thumb/1853211853054500864/pu/img/zOyDvd4XosPm6fLH.jpg,,in,""Balikpapan, Indonesia"",0,0,0,https://x.com/Poldakaltim/status/1853211869697441835,226140504,Poldakaltim"
1852938720585851186,Sun Nov 03 23:03:03 +0000 2024,0,@joncwn @ListyoSigitP @DivHumas_Polri kawal..,1853211317915750601,,joncwn,tl,Bogor,0,0,0,https://x.com/Andhika_phe/status/1853211317915750601,1346153718,Andhika_phe
1853211065754288589,Sun Nov 03 23:02:03 +0000 2024,1,Sinergitas TNI - POLRI Kapolsek Somoroto Kompol Haryo Kusbintoro S.H M.H dialog dengan anggota Babinsa Koramil Kauman dan Masyarakat.ciptakan Pilkada aman dan damai. https://t.co/tSdgJvjmoR,1853211065754288589,https://pbs.twimg.com/media/GbftpI6aMAAUS9j.jpg,,in,,0,0,0,https://x.com/Polsek_Somoroto/status/1853211065754288589,1589191673237491713,Polsek_Somoroto
1853211034372514046,Sun Nov 03 23:01:56 +0000 2024,0,Ini akibat korban hirarki di tubuh polri. Kebenaran apapun tak ada gunanya bagi bawahan.pemimpon menganggap dirinya punya keputusan mutlak Jika melawan maka beribuh pelanggaran yg disiapkan,1853211034372514046,,,in,,0,0,0,https://x.com/MuhamRa41085/status/1853211034372514046,1811278763604561920,MuhamRa41085
"1853016057180778760,Sun Nov 03 23:00:46 +0000 2024,1,@ProfOnline_id @DivHumas_Polri tangkap ini yg punya akun pak polisi,1853210740343357830,,ProfOnline_id,in,""Kota Pekalongan, Jawa Tengah"",0,0,0,https://x.com/teguhimanto69/status/1853210740343357830,1220702753749487617,teguhimanto69"
1852860709765620187,Sun Nov 03 22:59:12 +0000 2024,0,@Wahyu9 @DivHumas_Polri Wah itu gambar raffi ahmad ya??,1853210345709687123,,Wahyu9,in,,0,0,0,https://x.com/JokoBangun7/status/1853210345709687123,1455144866363498502,JokoBangun7
1852752107599970807,Sun Nov 03 22:58:18 +0000 2024,0,@Heraloebss Coba pak mohon klarifikasinya @DivHumas_Polri,1853210122102948281,,Heraloebss,in,,0,0,0,https://x.com/ui4054/status/1853210122102948281,1609484701,ui4054
1852860709765620187,Sun Nov 03 22:58:03 +0000 2024,0,@sukma_jati__ @DivHumas_Polri Cek dulu siapa bapaknya @DivHumas_Polri,1853210057422614956,,maulidiazahra__,in,,0,0,0,https://x.com/JokoBangun7/status/1853210057422614956,1455144866363498502,JokoBangun7
"1853106680768430283,Sun Nov 03 22:57:45 +0000 2024,0,@kegblgnunfaedh gembongny lah yg ditangkap @DivHumas_Polri @CCICPolri,1853209983015600129,,kegblgnunfaedh,in,""Osaka-shi Konohana-ku, Osaka"",0,0,0,https://x.com/bacodpemuda/status/1853209983015600129,1543073220043034626,bacodpemuda"
"1853209387181211877,Sun Nov 03 22:55:24 +0000 2024,0,Berdasarkan Peraturan Pemerintah (PP) Nomor 60 Tahun 2016 tentang Penerimaan Negara Bukan Pajak (PNBP) di lingkungan Polri biaya penerbitan Surat Keterangan Catatan Kepolisian (SKCK) adalah sebesar Rp30.000 -,1853209389882331217,,1trenggalek,in,""Trenggalek, Jatim, Indonesia"",0,0,0,https://x.com/1trenggalek/status/1853209389882331217,823858795021410304,1trenggalek"
"1852615580668539370,Sun Nov 03 22:54:03 +0000 2024,0,""@Chaiiiluvie_ @BosPurwa @DivHumas_Polri @ListyoSigitP @prabowo @DPR_RI aja menolak hukuman mati untuk KORUPTOR "",1853209050991005790,,Chaiiiluvie_,in,,0,0,0,https://x.com/Orang__Susah/status/1853209050991005790,871068373,Orang__Susah"
1853208943440671197,Sun Nov 03 22:53:37 +0000 2024,0,Bhabinkamtibmas Polsek Padureso AIPDA ARIF SETIYAWAN melaksanakan giat Sosialisasi Penerimaaan Polri Tahun 2025 kepada Siswa dan siswi MA Padureso. https://t.co/I60pYXofFM,1853208943440671197,https://pbs.twimg.com/media/GbfrshUbsAA-pZl.jpg,,in,,0,0,0,https://x.com/padureso_polsek/status/1853208943440671197,1588686418745753600,padureso_polsek

"1852752107599970807,Sun Nov 03 22:50:32 +0000 2024,1,@Heraloebss @ListyoSigitP @DivHumas_Polri Jadi kalau Polisi itu bisa semena - mena gitu ya Pak? Sampai bisa pukul sopir online malah korban ajak damai karena tekanan? Baru tau saya. Tolong pak @prabowo @gibran_tweet Arahannya terkait masalah ini. Saya merasa kasihan sama driver tersebut.,1853208165162332274,,Heraloebss,in,""Kota Surabaya, Jawa Timur"",0,0,1,https://x.com/diantrypST/status/1853208165162332274,536165666,diantrypST"
1852598697324122483,Sun Nov 03 22:48:28 +0000 2024,0,@neVerAl0nely @DivHumas_Polri LIAT INI PAK LIATT WOIIIIIII BADJINGAN,1853207645307715760,,neVerAl0nely,in,,0,0,0,https://x.com/Sendi9233649117/status/1853207645307715760,1662048301942980609,Sendi9233649117
1853077468191842439,Sun Nov 03 22:47:34 +0000 2024,0,@dhemit_is_back @DivHumas_Polri Mana brani @DivHumas_Polri nangkepin pelaku ama sadbor ia .,1853207419104711092,,dhemit_is_back,in,,0,0,0,https://x.com/al3xl331/status/1853207419104711092,1312637678328840192,al3xl331
1853077468191842439,Sun Nov 03 22:47:28 +0000 2024,0,@dhemit_is_back @DivHumas_Polri Asikkkk,1853207395775975697,,dhemit_is_back,eu,,0,0,0,https://x.com/lanakaminisama/status/1853207395775975697,1629389444,lanakaminisama
"1853587903974342762,Mon Nov 04 23:59:28 +0000 2024,0,Hadir Untuk Masyarakat @listyosigitprabowo @spripim.polri @divisihumaspolri @humas_poldajateng #polripresisi #polrespemalang #pemalang #polisiindonesia #AKBPEkoSunaryo #divisihumaspolri #spripimpolri #polrihadir https://t.co/vHhfQZRnVh,1853587903974342762,https://pbs.twimg.com/ext_tw_video_thumb/1853587714404462592/pu/img/JSdzH5rK_G4gW9K2.jpg,,in,""Pemalang, Indonesia"",0,0,0,https://x.com/polres_pemalang/status/1853587903974342762,3693805093,polres_pemalang"
"1853587826165903426,Mon Nov 04 23:59:10 +0000 2024,0,Nah begini dong. Tinggal dikawal hingga pelakunya mendapatkan hukuman yang sepantasnya @DivHumas_Polri https://t.co/7x8wWtKulw,1853587826165903426,,,in,""ÜT: -6.183533,106.876612"",0,0,0,https://x.com/kiahaly/status/1853587826165903426,125112112,kiahaly"
1853315386797908285,Mon Nov 04 23:57:21 +0000 2024,0,@DivHumas_Polri Yg ditangkap itu recehannya..bandarnya dan bekingnya leha2 saja kemana aja sih 10th kemarin,1853587370693873952,,DivHumas_Polri,in,,0,0,0,https://x.com/Black4715Id/status/1853587370693873952,1178581333750059008,Black4715Id
1853585920764596441,Mon Nov 04 23:57:09 +0000 2024,0,@OposisiCerdas Salfok ke Gambar judulnya emang ada keterkaitan?! @DivHumas_Polri @RajaJuliAntoni,1853587319762427951,,OposisiCerdas,in,,0,0,0,https://x.com/GardaGun/status/1853587319762427951,4331227513,GardaGun
